Entry	Entrez ID	Entry name	Reactome
P61586	387	RHOA_HUMAN	R-HSA-114604;R-HSA-193634;R-HSA-194840;R-HSA-198203;R-HSA-209563;R-HSA-2173791;R-HSA-392451;R-HSA-3928662;R-HSA-3928663;R-HSA-4086400;R-HSA-416482;R-HSA-416550;R-HSA-416572;R-HSA-4420097;R-HSA-5625740;R-HSA-5625900;R-HSA-5625970;R-HSA-5627117;R-HSA-5663220;R-HSA-5666185;R-HSA-5689896;R-HSA-6785631;R-HSA-6798695;R-HSA-8849471;R-HSA-8985586;
P62745	388	RHOB_HUMAN	R-HSA-114604;R-HSA-194840;R-HSA-416482;R-HSA-416572;R-HSA-5625740;R-HSA-5625900;R-HSA-5627117;R-HSA-5663220;R-HSA-5666185;
P08134	389	RHOC_HUMAN	R-HSA-194840;R-HSA-416482;R-HSA-416572;R-HSA-5625740;R-HSA-5625900;R-HSA-5627117;R-HSA-5663220;R-HSA-5666185;
P61587	390	RND3_HUMAN	
P84095	391	RHOG_HUMAN	R-HSA-114604;R-HSA-1257604;R-HSA-194840;R-HSA-2219530;R-HSA-5625970;R-HSA-6798695;R-HSA-6811558;
Q07960	392	RHG01_HUMAN	R-HSA-194840;
P98171	393	RHG04_HUMAN	R-HSA-194840;
Q13017	394	RHG05_HUMAN	R-HSA-194840;
O43182	395	RHG06_HUMAN	R-HSA-194840;
P52565	396	GDIR1_HUMAN	R-HSA-193634;R-HSA-194840;R-HSA-209563;
P52566	397	GDIR2_HUMAN	R-HSA-194840;
Q99819	398	GDIR3_HUMAN	R-HSA-194840;
Q15669	399	RHOH_HUMAN	R-HSA-194840;
P40616	400	ARL1_HUMAN	R-HSA-6811440;
O14813	401	PHX2A_HUMAN	
P36404	402	ARL2_HUMAN	R-HSA-389977;R-HSA-83936;
P36405	403	ARL3_HUMAN	R-HSA-5624138;
P27540	405	ARNT_HUMAN	R-HSA-1234158;R-HSA-1989781;R-HSA-211945;R-HSA-211976;R-HSA-211981;R-HSA-8937144;
O00327	406	BMAL1_HUMAN	R-HSA-1368108;R-HSA-1989781;R-HSA-400253;
P36575	407	ARRC_HUMAN	
P49407	408	ARRB1_HUMAN	R-HSA-2122948;R-HSA-418555;R-HSA-432720;R-HSA-432722;R-HSA-456926;R-HSA-5635838;R-HSA-5674135;R-HSA-5689880;R-HSA-6802946;R-HSA-6802948;R-HSA-6802952;R-HSA-6802955;R-HSA-8856825;R-HSA-8856828;R-HSA-9649948;
P32121	409	ARRB2_HUMAN	R-HSA-2122948;R-HSA-418555;R-HSA-456926;R-HSA-5099900;R-HSA-5635838;R-HSA-5674135;R-HSA-5689880;R-HSA-6802946;R-HSA-6802948;R-HSA-6802952;R-HSA-6802955;R-HSA-8856825;R-HSA-8856828;R-HSA-9649948;
P15289	410	ARSA_HUMAN	R-HSA-1660662;R-HSA-1663150;R-HSA-6798695;
P15848	411	ARSB_HUMAN	R-HSA-1660662;R-HSA-1663150;R-HSA-2024101;R-HSA-2206285;R-HSA-6798695;
P08842	412	STS_HUMAN	R-HSA-1660662;R-HSA-1663150;
P51690	415	ARSL_HUMAN	R-HSA-1660662;R-HSA-1663150;
P54793	416	ARSF_HUMAN	R-HSA-1660662;R-HSA-1663150;
P52961	417	NAR1_HUMAN	R-HSA-1462054;
Q13508	419	NAR3_HUMAN	R-HSA-163125;
Q93070	420	NAR4_HUMAN	R-HSA-163125;
O00192	421	ARVC_HUMAN	
Q13510	427	ASAH1_HUMAN	R-HSA-1660662;R-HSA-6798695;
P50553	429	ASCL1_HUMAN	
Q99929	430	ASCL2_HUMAN	
P07306	432	ASGR1_HUMAN	R-HSA-446203;
P07307	433	ASGR2_HUMAN	R-HSA-446203;
P42127	434	ASIP_HUMAN	
P04424	435	ARLY_HUMAN	R-HSA-70635;
P46597	438	ASMT_HUMAN	R-HSA-209931;
O43681	439	GET3_HUMAN	R-HSA-9609523;
P08243	440	ASNS_HUMAN	R-HSA-380994;R-HSA-8963693;R-HSA-9633012;R-HSA-9648895;
P45381	443	ACY2_HUMAN	R-HSA-8963693;
Q12797	444	ASPH_HUMAN	R-HSA-2672351;R-HSA-5578775;
P00966	445	ASSY_HUMAN	R-HSA-70635;
O14525	460	ASTN1_HUMAN	
P01008	462	ANT3_HUMAN	R-HSA-140837;R-HSA-140875;R-HSA-381426;R-HSA-8957275;
Q15911	463	ZFHX3_HUMAN	R-HSA-8941855;
Q6ZP98	463	CP047_HUMAN	
P18846	466	ATF1_HUMAN	R-HSA-199920;
P18847	467	ATF3_HUMAN	R-HSA-380994;R-HSA-9633012;R-HSA-9648895;
P18848	468	ATF4_HUMAN	R-HSA-380994;R-HSA-381042;R-HSA-381183;R-HSA-9633012;R-HSA-9648895;
P31939	471	PUR9_HUMAN	R-HSA-73817;
Q13315	472	ATM_HUMAN	R-HSA-2559586;R-HSA-3371453;R-HSA-349425;R-HSA-5685938;R-HSA-5685942;R-HSA-5693548;R-HSA-5693554;R-HSA-5693565;R-HSA-5693568;R-HSA-5693571;R-HSA-5693579;R-HSA-5693607;R-HSA-5693616;R-HSA-6796648;R-HSA-6803204;R-HSA-6803207;R-HSA-6804756;R-HSA-6804757;R-HSA-6804760;R-HSA-69473;R-HSA-69541;R-HSA-912446;
Q9P2R6	473	RERE_HUMAN	
Q92858	474	ATOH1_HUMAN	
O00244	475	ATOX1_HUMAN	R-HSA-3299685;R-HSA-6803544;
P05023	476	AT1A1_HUMAN	R-HSA-5578775;R-HSA-936837;
P50993	477	AT1A2_HUMAN	R-HSA-5578775;R-HSA-936837;
P13637	478	AT1A3_HUMAN	R-HSA-5578775;R-HSA-936837;
P54707	479	AT12A_HUMAN	R-HSA-936837;
Q13733	480	AT1A4_HUMAN	R-HSA-5578775;R-HSA-936837;
P05026	481	AT1B1_HUMAN	R-HSA-210991;R-HSA-5578775;R-HSA-936837;
P14415	482	AT1B2_HUMAN	R-HSA-210991;R-HSA-5578775;R-HSA-936837;
P54709	483	AT1B3_HUMAN	R-HSA-210991;R-HSA-5578775;R-HSA-936837;
P54710	486	ATNG_HUMAN	R-HSA-5578775;R-HSA-936837;
O14983	487	AT2A1_HUMAN	R-HSA-1912420;R-HSA-418359;R-HSA-5578775;R-HSA-936837;
P16615	488	AT2A2_HUMAN	R-HSA-1912420;R-HSA-418359;R-HSA-5578775;R-HSA-936837;
Q93084	489	AT2A3_HUMAN	R-HSA-1912420;R-HSA-418359;R-HSA-5578775;R-HSA-936837;
P20020	490	AT2B1_HUMAN	R-HSA-418359;R-HSA-5578775;R-HSA-936837;
Q01814	491	AT2B2_HUMAN	R-HSA-418359;R-HSA-5578775;R-HSA-936837;
Q16720	492	AT2B3_HUMAN	R-HSA-418359;R-HSA-5578775;R-HSA-936837;
P23634	493	AT2B4_HUMAN	R-HSA-418359;R-HSA-5578775;R-HSA-936837;
P20648	495	ATP4A_HUMAN	R-HSA-936837;
P51164	496	ATP4B_HUMAN	R-HSA-936837;
P25705	498	ATPA_HUMAN	R-HSA-1268020;R-HSA-163210;R-HSA-8949613;
P49419	501	AL7A1_HUMAN	R-HSA-6798163;R-HSA-71064;
P06576	506	ATPB_HUMAN	R-HSA-1268020;R-HSA-163210;R-HSA-2151201;R-HSA-8949613;
P36542	509	ATPG_HUMAN	R-HSA-163210;R-HSA-8949613;
P30049	513	ATPD_HUMAN	R-HSA-163210;R-HSA-8949613;
P56381	514	ATP5E_HUMAN	R-HSA-163210;R-HSA-8949613;
P24539	515	AT5F1_HUMAN	R-HSA-163210;R-HSA-8949613;
P05496	516	AT5G1_HUMAN	R-HSA-1268020;R-HSA-163210;R-HSA-8949613;
Q06055	517	AT5G2_HUMAN	R-HSA-163210;R-HSA-8949613;
P48201	518	AT5G3_HUMAN	R-HSA-163210;R-HSA-8949613;
P56385	521	ATP5I_HUMAN	R-HSA-163210;R-HSA-8949613;
P18859	522	ATP5J_HUMAN	R-HSA-163210;R-HSA-8949613;
P38606	523	VATA_HUMAN	R-HSA-1222556;R-HSA-77387;R-HSA-917977;R-HSA-9639288;R-HSA-983712;
P15313	525	VATB1_HUMAN	R-HSA-1222556;R-HSA-77387;R-HSA-917977;R-HSA-9639288;R-HSA-983712;
P21281	526	VATB2_HUMAN	R-HSA-1222556;R-HSA-77387;R-HSA-917977;R-HSA-9639288;R-HSA-983712;
P27449	527	VATL_HUMAN	R-HSA-1222556;R-HSA-6798695;R-HSA-77387;R-HSA-917977;R-HSA-9639288;R-HSA-983712;
P21283	528	VATC1_HUMAN	R-HSA-1222556;R-HSA-77387;R-HSA-917977;R-HSA-9639288;R-HSA-983712;
P36543	529	VATE1_HUMAN	R-HSA-1222556;R-HSA-77387;R-HSA-917977;R-HSA-9639288;R-HSA-983712;
Q99437	533	VATO_HUMAN	R-HSA-1222556;R-HSA-77387;R-HSA-917977;R-HSA-9639288;R-HSA-983712;
O95670	534	VATG2_HUMAN	R-HSA-1222556;R-HSA-77387;R-HSA-917977;R-HSA-9639288;R-HSA-983712;
Q93050	535	VPP1_HUMAN	R-HSA-1222556;R-HSA-6798695;R-HSA-77387;R-HSA-917977;R-HSA-983712;
Q15904	537	VAS1_HUMAN	R-HSA-77387;R-HSA-917977;R-HSA-983712;
Q04656	538	ATP7A_HUMAN	R-HSA-3299685;R-HSA-6803544;R-HSA-936837;
P48047	539	ATPO_HUMAN	R-HSA-163210;R-HSA-8949613;
P35670	540	ATP7B_HUMAN	R-HSA-936837;
Q13535	545	ATR_HUMAN	R-HSA-1221632;R-HSA-176187;R-HSA-3371453;R-HSA-5685938;R-HSA-5693607;R-HSA-5693616;R-HSA-6783310;R-HSA-6796648;R-HSA-6804756;R-HSA-69473;
P46100	546	ATRX_HUMAN	
Q12756	547	KIF1A_HUMAN	R-HSA-6811434;R-HSA-983189;
Q13825	549	AUHM_HUMAN	R-HSA-70895;
Q9Y679	550	AUP1_HUMAN	
P01185	551	NEU2_HUMAN	R-HSA-1368108;R-HSA-388479;R-HSA-416476;R-HSA-418555;R-HSA-432040;R-HSA-5619099;R-HSA-879518;R-HSA-8856825;R-HSA-8856828;R-HSA-9036092;
P37288	552	V1AR_HUMAN	R-HSA-388479;R-HSA-416476;R-HSA-5619099;
P47901	553	V1BR_HUMAN	R-HSA-388479;R-HSA-416476;R-HSA-5619099;
P30518	554	V2R_HUMAN	R-HSA-388479;R-HSA-418555;R-HSA-432040;R-HSA-8856825;R-HSA-8856828;R-HSA-9036092;
P30530	558	UFO_HUMAN	R-HSA-4420097;
P25311	563	ZA2G_HUMAN	R-HSA-5223345;
P20160	566	CAP7_HUMAN	R-HSA-6798695;
P61769	567	B2MG_HUMAN	R-HSA-1236974;R-HSA-1236977;R-HSA-164940;R-HSA-198933;R-HSA-2172127;R-HSA-2424491;R-HSA-6798695;R-HSA-877300;R-HSA-9637628;R-HSA-977225;R-HSA-983170;
Q14032	570	BAAT_HUMAN	R-HSA-159418;R-HSA-193368;R-HSA-9033241;
O14867	571	BACH1_HUMAN	
Q92934	572	BAD_HUMAN	R-HSA-111447;R-HSA-111453;R-HSA-193648;R-HSA-198323;R-HSA-5674400;
Q99933	573	BAG1_HUMAN	R-HSA-3371453;
O14514	575	AGRB1_HUMAN	
O60241	576	AGRB2_HUMAN	
O60242	577	AGRB3_HUMAN	
Q16611	578	BAK_HUMAN	R-HSA-111452;R-HSA-111457;
P78367	579	NKX32_HUMAN	R-HSA-8939902;
Q99728	580	BARD1_HUMAN	R-HSA-5685938;R-HSA-5685942;R-HSA-5689603;R-HSA-5689901;R-HSA-5693554;R-HSA-5693565;R-HSA-5693568;R-HSA-5693571;R-HSA-5693579;R-HSA-5693607;R-HSA-5693616;R-HSA-6804756;R-HSA-69473;
Q07812	581	BAX_HUMAN	R-HSA-111457;R-HSA-114294;R-HSA-6803204;R-HSA-6804114;R-HSA-8878166;R-HSA-9603505;
Q8NFJ9	582	BBS1_HUMAN	R-HSA-5620922;
Q9BXC9	583	BBS2_HUMAN	R-HSA-5620922;
Q96RK4	585	BBS4_HUMAN	R-HSA-5620922;
P54687	586	BCAT1_HUMAN	R-HSA-70895;
O15382	587	BCAT2_HUMAN	R-HSA-70895;
P06276	590	CHLE_HUMAN	R-HSA-112311;R-HSA-1483191;R-HSA-422085;
P12694	593	ODBA_HUMAN	R-HSA-389661;R-HSA-70895;
P21953	594	ODBB_HUMAN	R-HSA-389661;R-HSA-70895;
P24385	595	CCND1_HUMAN	R-HSA-187577;R-HSA-1912408;R-HSA-3214858;R-HSA-6785807;R-HSA-69231;R-HSA-75815;R-HSA-8849470;R-HSA-8853884;R-HSA-8878166;R-HSA-8934593;R-HSA-8951430;R-HSA-8951936;R-HSA-9018519;R-HSA-9634638;
P10415	596	BCL2_HUMAN	R-HSA-111447;R-HSA-111453;R-HSA-6785807;R-HSA-844455;R-HSA-9018519;R-HSA-9634638;
Q16548	597	B2LA1_HUMAN	
Q07817	598	B2CL1_HUMAN	R-HSA-111453;R-HSA-6785807;R-HSA-844455;
Q92843	599	B2CL2_HUMAN	
P20749	602	BCL3_HUMAN	
P41182	604	BCL6_HUMAN	R-HSA-6785807;R-HSA-6803205;R-HSA-9614657;
Q4VC05	605	BCL7A_HUMAN	
O00512	607	BCL9_HUMAN	R-HSA-201722;R-HSA-3769402;
Q02223	608	TNR17_HUMAN	R-HSA-5669034;
Q9UL51	610	HCN2_HUMAN	R-HSA-1296061;
P11274	613	BCR_HUMAN	R-HSA-1839117;R-HSA-194840;R-HSA-5655302;
Q9Y276	617	BCS1_HUMAN	R-HSA-1268020;
Q02338	622	BDH_HUMAN	R-HSA-77108;R-HSA-77111;
P46663	623	BKRB1_HUMAN	R-HSA-375276;R-HSA-416476;R-HSA-418594;
P30411	624	BKRB2_HUMAN	R-HSA-375276;R-HSA-416476;R-HSA-418594;
P23560	627	BDNF_HUMAN	R-HSA-9022702;R-HSA-9024909;R-HSA-9026519;R-HSA-9026527;R-HSA-9028335;R-HSA-9028731;R-HSA-9032500;R-HSA-9032759;R-HSA-9032845;
P00751	629	CFAB_HUMAN	R-HSA-173736;R-HSA-174577;R-HSA-977606;
Q12934	631	BFSP1_HUMAN	
P02818	632	OSTCN_HUMAN	R-HSA-159740;R-HSA-159763;R-HSA-159782;R-HSA-8940973;
P21810	633	PGS1_HUMAN	R-HSA-1971475;R-HSA-2022870;R-HSA-2022923;R-HSA-2024101;R-HSA-3000178;R-HSA-3560783;R-HSA-3560801;R-HSA-3595172;R-HSA-3595174;R-HSA-3595177;R-HSA-4420332;
P13688	634	CEAM1_HUMAN	R-HSA-1566977;R-HSA-202733;R-HSA-6798695;
Q93088	635	BHMT1_HUMAN	R-HSA-1614635;R-HSA-6798163;
Q96G01	636	BICD1_HUMAN	R-HSA-6811436;
P55957	637	BID_HUMAN	R-HSA-111447;R-HSA-111452;R-HSA-111453;R-HSA-114294;R-HSA-6803204;R-HSA-75108;
Q13323	638	BIK_HUMAN	
O75626	639	PRDM1_HUMAN	R-HSA-6804754;
P51451	640	BLK_HUMAN	R-HSA-8939245;R-HSA-983695;
P54132	641	BLM_HUMAN	R-HSA-3108214;R-HSA-5685938;R-HSA-5685942;R-HSA-5693554;R-HSA-5693568;R-HSA-5693579;R-HSA-5693607;R-HSA-5693616;R-HSA-6804756;R-HSA-69473;R-HSA-912446;
Q13867	642	BLMH_HUMAN	R-HSA-983168;
P32302	643	CXCR5_HUMAN	R-HSA-380108;R-HSA-418594;
P53004	644	BIEA_HUMAN	R-HSA-189483;
P30043	645	BLVRB_HUMAN	R-HSA-189483;
Q01954	646	BNC1_HUMAN	
P35226	648	BMI1_HUMAN	R-HSA-2559580;R-HSA-3108214;R-HSA-3899300;R-HSA-4551638;R-HSA-4570464;R-HSA-4655427;R-HSA-8939243;R-HSA-8943724;R-HSA-8953750;
P13497	649	BMP1_HUMAN	R-HSA-1474228;R-HSA-1650814;R-HSA-2214320;R-HSA-2243919;R-HSA-8963896;
P12643	650	BMP2_HUMAN	R-HSA-201451;R-HSA-2129379;R-HSA-8878166;R-HSA-8939902;
P12645	651	BMP3_HUMAN	
P12644	652	BMP4_HUMAN	R-HSA-2129379;R-HSA-381426;R-HSA-8957275;
P22003	653	BMP5_HUMAN	
P22004	654	BMP6_HUMAN	
P18075	655	BMP7_HUMAN	R-HSA-2129379;
P34820	656	BMP8B_HUMAN	
P36894	657	BMR1A_HUMAN	R-HSA-201451;
O00238	658	BMR1B_HUMAN	R-HSA-201451;
Q13873	659	BMPR2_HUMAN	R-HSA-201451;
P51813	660	BMX_HUMAN	R-HSA-111465;R-HSA-1660499;
P05423	661	RPC4_HUMAN	R-HSA-1834949;R-HSA-73780;R-HSA-73980;R-HSA-749476;R-HSA-76061;R-HSA-76066;R-HSA-76071;
Q12981	662	SEC20_HUMAN	R-HSA-6811434;
Q12982	663	BNIP2_HUMAN	R-HSA-525793;
Q12983	664	BNIP3_HUMAN	
O60238	665	BNI3L_HUMAN	R-HSA-6803204;
Q9UMX3	666	BOK_HUMAN	
Q03001	667	DYST_HUMAN	R-HSA-2022090;R-HSA-446107;
P58012	668	FOXL2_HUMAN	R-HSA-3232118;
P07738	669	PMGE_HUMAN	R-HSA-70171;
Q86WA6	670	BPHL_HUMAN	R-HSA-211945;
P17213	671	BPI_HUMAN	R-HSA-166016;R-HSA-6798695;R-HSA-6803157;
P38398	672	BRCA1_HUMAN	R-HSA-1221632;R-HSA-3108214;R-HSA-5685938;R-HSA-5685942;R-HSA-5689901;R-HSA-5693554;R-HSA-5693565;R-HSA-5693568;R-HSA-5693571;R-HSA-5693579;R-HSA-5693607;R-HSA-5693616;R-HSA-6796648;R-HSA-6804756;R-HSA-69473;R-HSA-8953750;R-HSA-912446;
P15056	673	BRAF_HUMAN	R-HSA-1295596;R-HSA-170968;R-HSA-170984;R-HSA-187706;R-HSA-5673000;R-HSA-5674135;R-HSA-5674499;R-HSA-5675221;R-HSA-6802946;R-HSA-6802948;R-HSA-6802952;R-HSA-6802955;R-HSA-9649948;
P51587	675	BRCA2_HUMAN	R-HSA-5685942;R-HSA-5693554;R-HSA-5693568;R-HSA-5693579;R-HSA-5693616;R-HSA-912446;
Q58F21	676	BRDT_HUMAN	
Q07352	677	TISB_HUMAN	R-HSA-450385;
P47974	678	TISD_HUMAN	
P35613	682	BASI_HUMAN	R-HSA-1474228;R-HSA-210991;R-HSA-216083;R-HSA-433692;R-HSA-5619070;R-HSA-70268;
Q10588	683	BST1_HUMAN	R-HSA-163125;R-HSA-196807;R-HSA-6798695;
Q10589	684	BST2_HUMAN	R-HSA-6798695;R-HSA-909733;
P35070	685	BTC_HUMAN	R-HSA-1227986;R-HSA-1236394;R-HSA-1250196;R-HSA-1250342;R-HSA-1250347;R-HSA-1251985;R-HSA-1257604;R-HSA-177929;R-HSA-179812;R-HSA-180292;R-HSA-180336;R-HSA-182971;R-HSA-1963640;R-HSA-1963642;R-HSA-212718;R-HSA-2219530;R-HSA-5638303;R-HSA-5673001;R-HSA-6785631;R-HSA-6811558;R-HSA-8847993;R-HSA-8856825;R-HSA-8856828;R-HSA-8863795;R-HSA-9009391;R-HSA-9634638;R-HSA-9664565;
P43251	686	BTD_HUMAN	R-HSA-196780;R-HSA-3371598;
Q13886	687	KLF9_HUMAN	
Q13887	688	KLF5_HUMAN	R-HSA-381340;R-HSA-9616222;
P20290	689	BTF3_HUMAN	
P62324	694	BTG1_HUMAN	R-HSA-9617828;
Q06187	695	BTK_HUMAN	R-HSA-1236974;R-HSA-166058;R-HSA-2029482;R-HSA-2424491;R-HSA-2871809;R-HSA-416476;R-HSA-416482;R-HSA-5602498;R-HSA-5603041;R-HSA-5663213;R-HSA-8964315;R-HSA-983695;
Q13410	696	BT1A1_HUMAN	R-HSA-8851680;
O43683	699	BUB1_HUMAN	R-HSA-141444;R-HSA-2467813;R-HSA-2500257;R-HSA-5663220;R-HSA-68877;R-HSA-9648025;
O60566	701	BUB1B_HUMAN	R-HSA-141430;R-HSA-141444;R-HSA-174184;R-HSA-176409;R-HSA-179409;R-HSA-2467813;R-HSA-2500257;R-HSA-5663220;R-HSA-68877;R-HSA-9648025;
Q13895	705	BYST_HUMAN	R-HSA-6791226;
P30536	706	TSPO_HUMAN	R-HSA-196108;
Q07021	708	C1QBP_HUMAN	R-HSA-111471;R-HSA-140837;R-HSA-9645722;
P05155	710	IC1_HUMAN	R-HSA-114608;R-HSA-140837;R-HSA-977606;
P02745	712	C1QA_HUMAN	R-HSA-166663;R-HSA-173623;R-HSA-977606;
P02746	713	C1QB_HUMAN	R-HSA-166663;R-HSA-173623;R-HSA-977606;
P02747	714	C1QC_HUMAN	R-HSA-166663;R-HSA-173623;R-HSA-977606;
P00736	715	C1R_HUMAN	R-HSA-166663;R-HSA-173623;R-HSA-977606;
P09871	716	C1S_HUMAN	R-HSA-166663;R-HSA-173623;R-HSA-977606;
P06681	717	CO2_HUMAN	R-HSA-166663;R-HSA-174577;R-HSA-977606;
P01024	718	CO3_HUMAN	R-HSA-173736;R-HSA-174577;R-HSA-198933;R-HSA-375276;R-HSA-381426;R-HSA-418594;R-HSA-6798695;R-HSA-8957275;R-HSA-977606;
Q16581	719	C3AR_HUMAN	R-HSA-375276;R-HSA-418594;R-HSA-6798695;R-HSA-977606;
P0C0L4	720721	CO4A_HUMAN	R-HSA-166663;R-HSA-174577;R-HSA-381426;R-HSA-8957275;R-HSA-977606;
P0C0L5	721	CO4B_HUMAN	R-HSA-166663;R-HSA-174577;R-HSA-977606;
P04003	722	C4BPA_HUMAN	R-HSA-977606;
P20851	725	C4BPB_HUMAN	R-HSA-977606;
O15484	726	CAN5_HUMAN	R-HSA-1474228;
P01031	727	CO5_HUMAN	R-HSA-166665;R-HSA-174577;R-HSA-375276;R-HSA-418594;R-HSA-977606;
P21730	728	C5AR1_HUMAN	R-HSA-375276;R-HSA-418594;R-HSA-6798695;R-HSA-977606;
P13671	729	CO6_HUMAN	R-HSA-166665;R-HSA-977606;
P10643	730	CO7_HUMAN	R-HSA-166665;R-HSA-977606;
P07357	731	CO8A_HUMAN	R-HSA-166665;R-HSA-977606;
P07358	732	CO8B_HUMAN	R-HSA-166665;R-HSA-977606;
P07360	733	CO8G_HUMAN	R-HSA-166665;R-HSA-977606;
Q9Y236	734	OSGI2_HUMAN	
P02748	735	CO9_HUMAN	R-HSA-166665;R-HSA-977606;
Q9UID3	738	VPS51_HUMAN	R-HSA-6811440;
Q13405	740	RM49_HUMAN	R-HSA-5368286;R-HSA-5389840;R-HSA-5419276;
Q9UHR6	741	ZNHI2_HUMAN	
Q15777	744	MPPD2_HUMAN	
Q9Y2G1	745	MYRF_HUMAN	
Q9Y4D2	747	DGLA_HUMAN	R-HSA-426048;
O95466	752	FMNL1_HUMAN	R-HSA-5663220;
O15165	753	LRAD4_HUMAN	
P53801	754	PTTG_HUMAN	
O43822	755	CF410_HUMAN	
O15442	758	MPPD1_HUMAN	
P00915	759	CAH1_HUMAN	R-HSA-1237044;R-HSA-1247673;R-HSA-1475029;R-HSA-8950505;
P00918	760	CAH2_HUMAN	R-HSA-1237044;R-HSA-1247673;R-HSA-1475029;
P07451	761	CAH3_HUMAN	R-HSA-1475029;
P22748	762	CAH4_HUMAN	R-HSA-1237044;R-HSA-1247673;R-HSA-1475029;
P35218	763	CAH5A_HUMAN	R-HSA-1475029;
P23280	765	CAH6_HUMAN	R-HSA-1475029;
P35219	767	CAH8_HUMAN	
Q16790	768	CAH9_HUMAN	R-HSA-1234158;R-HSA-1475029;
O75493	770	CAH11_HUMAN	
O43570	771	CAH12_HUMAN	R-HSA-1475029;
O00555	773	CAC1A_HUMAN	R-HSA-112308;R-HSA-422356;
Q00975	774	CAC1B_HUMAN	R-HSA-112308;
Q13936	775	CAC1C_HUMAN	R-HSA-400042;R-HSA-419037;R-HSA-422356;R-HSA-5576892;R-HSA-5576893;
Q01668	776	CAC1D_HUMAN	R-HSA-400042;R-HSA-419037;R-HSA-422356;R-HSA-5576892;R-HSA-5576893;
Q15878	777	CAC1E_HUMAN	R-HSA-112308;R-HSA-422356;
O60840	778	CAC1F_HUMAN	R-HSA-5576892;R-HSA-5576893;
Q13698	779	CAC1S_HUMAN	R-HSA-419037;R-HSA-5576892;R-HSA-5576893;
Q08345	780	DDR1_HUMAN	R-HSA-3000171;
P54289	781	CA2D1_HUMAN	R-HSA-5576892;R-HSA-5576893;
Q02641	782	CACB1_HUMAN	R-HSA-112308;R-HSA-419037;R-HSA-5576892;R-HSA-5576893;
Q08289	783	CACB2_HUMAN	R-HSA-112308;R-HSA-400042;R-HSA-419037;R-HSA-422356;R-HSA-5576892;R-HSA-5576893;
P54284	784	CACB3_HUMAN	R-HSA-112308;R-HSA-400042;R-HSA-419037;R-HSA-422356;R-HSA-5576892;R-HSA-5576893;
O00305	785	CACB4_HUMAN	R-HSA-112308;R-HSA-419037;R-HSA-5576892;R-HSA-5576893;
Q06432	786	CCG1_HUMAN	R-HSA-5576892;R-HSA-5576893;
O43772	788	MCAT_HUMAN	R-HSA-200425;
P27708	790	PYR1_HUMAN	R-HSA-500753;
P05937	793	CALB1_HUMAN	R-HSA-977225;
P22676	794	CALB2_HUMAN	
P29377	795	S100G_HUMAN	
P01258	796	CALC_HUMAN	R-HSA-418555;R-HSA-419812;R-HSA-977225;
P06881	796	CALCA_HUMAN	R-HSA-418555;R-HSA-419812;
P30988	799	CALCR_HUMAN	R-HSA-418555;R-HSA-419812;
Q05682	800	CALD1_HUMAN	R-HSA-445355;
P0DP23	801805808	CALM1_HUMAN	R-HSA-111932;R-HSA-111933;R-HSA-111957;R-HSA-111997;R-HSA-114608;R-HSA-1445148;R-HSA-1474151;R-HSA-163615;R-HSA-180024;R-HSA-1855204;R-HSA-2025928;R-HSA-203615;R-HSA-2151201;R-HSA-2514859;R-HSA-2672351;R-HSA-2871809;R-HSA-4086398;R-HSA-418359;R-HSA-425561;R-HSA-438066;R-HSA-442720;R-HSA-442729;R-HSA-442982;R-HSA-445355;R-HSA-451308;R-HSA-5210891;R-HSA-5218920;R-HSA-5218921;R-HSA-5576892;R-HSA-5578775;R-HSA-5607763;R-HSA-5626467;R-HSA-5627123;R-HSA-5673000;R-HSA-5673001;R-HSA-6802946;R-HSA-6802952;R-HSA-6802955;R-HSA-70221;R-HSA-8876725;R-HSA-9009391;R-HSA-9022535;R-HSA-9022692;R-HSA-936837;R-HSA-9617324;R-HSA-9619229;R-HSA-9619483;R-HSA-9620244;R-HSA-9649948;R-HSA-983695;
P0DP24	801805808	CALM2_HUMAN	
P0DP25	801805808	CALM3_HUMAN	
P27482	810	CALL3_HUMAN	
P27797	811	CALR_HUMAN	R-HSA-1236974;R-HSA-168316;R-HSA-3000480;R-HSA-3000484;R-HSA-381183;R-HSA-901042;R-HSA-983170;
O43852	813	CALU_HUMAN	R-HSA-114608;R-HSA-381426;R-HSA-8957275;
Q16566	814	KCC4_HUMAN	R-HSA-111932;R-HSA-2151201;R-HSA-442729;R-HSA-9022535;R-HSA-9022692;R-HSA-9617324;
Q9UQM7	815	KCC2A_HUMAN	R-HSA-111932;R-HSA-3371571;R-HSA-399719;R-HSA-4086398;R-HSA-438066;R-HSA-442982;R-HSA-5576892;R-HSA-5578775;R-HSA-5673000;R-HSA-5673001;R-HSA-6802946;R-HSA-6802952;R-HSA-6802955;R-HSA-877300;R-HSA-9022692;R-HSA-936837;R-HSA-9609736;R-HSA-9617324;R-HSA-9620244;R-HSA-9649948;
